NBN Atlas record ID,Scientific name,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Start date year,Locality,OSGR,Latitude,Longitude,Coordinate uncertainty_m,Identification verification status,Vitality
ae2f293f-ce6e-4164-a93d-9d80b9b5f23e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Enter nearest settlement, postcode or click map below",NS371974,56.1415053,-4.622111617,100,Accepted,
acd289ea-ed63-4c15-bc9b-2ad6e5cfbd57,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ37,55.06824,-1.45347,10000,Unconfirmed,
ac5b9577-3a43-45a3-a5d0-1421a620ef72,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NJ17251825,57.24748,-3.37287,10,Accepted,
ac536eaa-2e81-4651-8bce-0e4beec73983,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Aviemore,NH9120212119,57.18714117,-3.800318089,1,Accepted,
abb5edea-a873-44ba-bab0-c402bd398c48,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"New Luce, United Kingdom",NX175647,54.94343493,-4.849633411,100,Accepted,
aac0a8d1-0124-4ea7-921e-b85f35dcc4df,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,PH16 5LW,NN901636,56.7511842,-3.797432082,100,Accepted,
aaa1e079-6a3a-4a1f-a840-4ea690adbf41,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Elrick House (Newmachar),NJ8845318270,57.25516369,-2.19141127,1,Accepted,
aa7cc514-f551-4b7b-adda-a29d55c17131,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kintore AB51 0UY, United Kingdom",NJ791151,57.22635336,-2.346183737,100,Accepted,
aa58d235-c2f4-47f2-b850-df7cc559a654,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Woodlands of Durris,NO7905895845,57.05336581,-2.345265014,1,Accepted,
aa545f11-79fa-4045-b93f-48e95730488a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Peebles, Scottish Borders EH45 8SS, UK",NT277413,55.65983858,-3.149317935,100,Accepted,
aa119501-3bb7-4250-bd1f-59ca7b12ae9d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
aa06a113-32f1-4d87-bc44-6132566aa0b1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Carr Plantation,NH9177122593,57.2813277,-3.79547392,1,Accepted,
a9b2d3cb-f4e9-44c8-ad3a-774077de35f9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Canonbie, Canonbie, Dumfries and Galloway DG14 0XF, UK",NY373807,55.11666296,-2.983135476,100,Accepted,
a9a814fe-4d71-4837-a358-b7f5383b1f17,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ05,54.88972,-1.92358,10000,Unconfirmed,
a9028e64-bda8-4fbb-856d-2750030030ed,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Hill of Hatton Woods,NJ8420617178,57.24522641,-2.261742285,1,Accepted,
a8d18321-b171-432e-a84f-597900e7aa30,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD20Y,53.5548,-3.07321,2000,Accepted,
a89996ed-bbe3-4014-8915-1c294af657b6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Amulree, Dunkeld, Perth and Kinross PH8 0EB, UK",NN913390,56.53054479,-3.767452519,100,Accepted,
a870eeca-1b8d-4b8a-93af-512caf294873,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Forres, Moray IV36 3BT, UK",NJ043590,57.61106445,-3.601951991,100,Accepted,
a85e2728-ba10-4d69-b3bd-0ff2ef335f42,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Castle Archdale,H176588,54.47782,-7.72847,100,Accepted,
a85c33da-3869-4d68-bc32-7f885ff77b60,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kilchrenan, United Kingdom",NN037228,56.35681848,-5.177724929,100,Accepted,
